taxon	sp_0000	sp_0001	sp_0002	sp_0003	sp_0004	sp_0005	sp_0006	sp_0007	sp_0008	sp_0009	sp_0010	sp_0011	sp_0012	sp_0013	sp_0014	sp_0015	sp_0016	sp_0017	sp_0018	sp_0019	sp_0020	sp_0021	sp_0022	sp_0023	sp_0024	sp_0025	sp_0026	sp_0027	sp_0028	sp_0029	sp_0030	sp_0031	sp_0032	sp_0033	sp_0034	sp_0035	sp_0036	sp_0037	sp_0038	sp_0039	sp_0040	sp_0041	sp_0042	sp_0043	sp_0044	sp_0045	sp_0046	sp_0047	sp_0048	sp_0049	sp_0050	sp_0051	sp_0052	sp_0053	sp_0054	sp_0055	sp_0056	sp_0057	sp_0058	sp_0059	sp_0060	sp_0061	sp_0062	sp_0063	sp_0064	sp_0065	sp_0066	sp_0067	sp_0068	sp_0069	sp_0070	sp_0071	sp_0072	sp_0073	sp_0074	sp_0075	sp_0076	sp_0077	sp_0078	sp_0079	sp_0080	sp_0081	sp_0082	sp_0083	sp_0084	sp_0085	sp_0086	sp_0087	sp_0088	sp_0089	sp_0090	sp_0091	sp_0092	sp_0093	sp_0094	sp_0095	sp_0096	sp_0097	sp_0098	sp_0099	sp_0100	sp_0101	sp_0102	sp_0103	sp_0104	sp_0105	sp_0106	sp_0107	sp_0108	sp_0109	sp_0110	sp_0111	sp_0112	sp_0113	sp_0114	sp_0115	sp_0116	sp_0117	sp_0118	sp_0119	sp_0120	sp_0121	sp_0122	sp_0123	sp_0124	sp_0125	sp_0126	sp_0127	sp_0128	sp_0129	sp_0130	sp_0131	sp_0132	sp_0133	sp_0134	sp_0135	sp_0136	sp_0137	sp_0138	sp_0139	sp_0140	sp_0141	sp_0142	sp_0143	sp_0144	sp_0145	sp_0146	sp_0147	sp_0148	sp_0149	sp_0150	sp_0151	sp_0152	sp_0153	sp_0154	sp_0155	sp_0156	sp_0157	sp_0158	sp_0159	sp_0160	sp_0161	sp_0162	sp_0163	sp_0164	sp_0165	sp_0166	sp_0167	sp_0168	sp_0169	sp_0170	sp_0171	sp_0172	sp_0173	sp_0174	sp_0175	sp_0176	sp_0177	sp_0178	sp_0179
sp_0158	0.502858	0.631164	0.636461	0.675291	0.561880	0.896307	0.626621	0.682767	0.588649	0.665996	0.672119	0.649683	0.644122	0.500606	0.526967	0.815111	0.593893	0.684193	0.643765	0.633301	0.478979	0.575181	0.575092	0.452883	0.747806	0.405274	0.687341	0.435021	0.549930	0.596642	0.689291	0.597790	0.566496	0.555055	0.661379	0.679069	0.660999	0.787367	0.618371	0.634527	0.596782	0.602934	0.656099	0.684231	0.504969	0.481000	0.698453	0.593790	0.757154	0.644608	0.670889	0.515470	0.429930	0.619540	0.576049	0.784618	0.709951	0.601333	0.492621	0.632957	0.685411	0.697582	0.766058	0.715588	0.655255	0.780934	0.777579	0.660360	0.582131	0.571018	0.684988	0.458498	0.588787	0.591672	0.740073	0.668623	0.678474	0.707238	0.627963	0.696777	0.749563	0.695269	0.733949	0.710919	0.667616	0.606642	0.581354	0.718045	0.861871	0.722854	0.680995	0.780292	0.569796	0.708205	0.518157	0.784217	0.491528	0.626865	0.507385	0.622181	0.683328	0.638986	0.557171	0.728662	0.617475	0.684452	0.447410	0.562301	0.710044	0.654073	0.658931	0.757013	0.696728	0.833049	0.666710	0.691832	0.693494	0.718381	0.639265	0.561190	0.592825	0.579607	0.466406	0.743101	0.812193	0.662665	0.705590	0.528775	0.608134	0.780638	0.663351	0.676816	0.683733	0.543238	0.679057	0.770148	0.622334	0.626986	0.661739	0.492441	0.428604	0.725018	0.793629	0.720908	0.539513	0.599374	0.839476	0.694244	0.745937	0.566635	0.438674	0.610012	0.765638	0.671808	0.528891	0.600410	0.691277	0.446957	0.000000	0.610580	0.726443	0.723716	0.590154	0.824429	0.514245	0.531904	0.728385	0.642865	0.607053	0.577442	0.754799	0.376517	0.578704	0.598285	0.675392	0.525964	0.676883	0.864080	0.556488	0.717571
sp_0159	0.263214	0.463594	0.361162	0.363374	0.388567	0.539298	0.349162	0.405689	0.470054	0.497298	0.516443	0.403194	0.552271	0.552924	0.347330	0.557560	0.382469	0.445660	0.403501	0.423185	0.410466	0.305896	0.426497	0.418616	0.545515	0.465286	0.512719	0.430793	0.290356	0.431385	0.539988	0.363739	0.351337	0.251914	0.610729	0.394885	0.549373	0.481967	0.524893	0.523799	0.445045	0.433555	0.458985	0.457494	0.344390	0.525527	0.647438	0.459399	0.492990	0.510171	0.315979	0.516682	0.495841	0.367498	0.393781	0.530720	0.406703	0.436269	0.328950	0.595176	0.644234	0.347757	0.588661	0.559639	0.470919	0.510004	0.528550	0.553858	0.362073	0.358026	0.411867	0.469109	0.510315	0.402780	0.384419	0.448004	0.495377	0.441699	0.414816	0.713277	0.637316	0.473283	0.466144	0.382530	0.480158	0.358156	0.376285	0.607983	0.474282	0.603749	0.330869	0.477604	0.552753	0.451557	0.470383	0.561647	0.449743	0.412613	0.501982	0.482398	0.492403	0.348751	0.359696	0.533488	0.408247	0.504579	0.410988	0.381097	0.505406	0.432853	0.474495	0.515365	0.487586	0.527765	0.435426	0.442821	0.575245	0.504441	0.360652	0.481452	0.518086	0.340054	0.327717	0.477759	0.436931	0.410830	0.587745	0.266571	0.469561	0.491082	0.505944	0.422106	0.431103	0.520463	0.471132	0.508211	0.435528	0.487887	0.429645	0.476813	0.553582	0.338267	0.603293	0.574908	0.418840	0.423858	0.547124	0.702525	0.399865	0.347357	0.348010	0.486023	0.485428	0.468323	0.367469	0.620247	0.395310	0.495507	0.610580	0.000000	0.519530	0.457572	0.496969	0.448033	0.188125	0.529163	0.409959	0.373672	0.484561	0.384508	0.528417	0.366331	0.574412	0.236900	0.478306	0.427386	0.500767	0.482844	0.374967	0.555039
sp_0160	0.525589	0.712493	0.587898	0.597724	0.563561	0.585354	0.429217	0.538365	0.746666	0.502969	0.397133	0.602942	0.653304	0.721176	0.588409	0.624828	0.642160	0.555314	0.608513	0.701859	0.618236	0.396347	0.637529	0.501889	0.821126	0.546914	0.553622	0.488701	0.614142	0.745757	0.570410	0.648702	0.674868	0.421068	0.673483	0.659949	0.713599	0.587316	0.546230	0.696938	0.579482	0.604514	0.702456	0.356559	0.458087	0.534617	0.738236	0.659136	0.673622	0.495975	0.552921	0.746001	0.653027	0.676450	0.619501	0.767634	0.602502	0.565883	0.601784	0.636788	0.915631	0.607442	0.526650	0.599742	0.687196	0.624606	0.645618	0.754398	0.459496	0.487821	0.505584	0.556022	0.509697	0.654591	0.722602	0.729458	0.676151	0.695534	0.536821	0.912428	0.759780	0.617512	0.729313	0.436472	0.681208	0.529213	0.532191	0.544656	0.617533	0.677261	0.573392	0.588497	0.525237	0.564716	0.543632	0.852538	0.681681	0.618005	0.550483	0.650464	0.654509	0.475352	0.518795	0.599875	0.641967	0.639531	0.486539	0.524987	0.716935	0.530143	0.567048	0.738087	0.542131	0.737435	0.526102	0.624716	0.665802	0.447649	0.576754	0.411405	0.712106	0.547557	0.621525	0.547511	0.527750	0.579460	0.758458	0.508456	0.722744	0.606808	0.736960	0.447177	0.667670	0.501312	0.637822	0.600874	0.609400	0.608681	0.548824	0.738455	0.678826	0.479328	0.720612	0.692634	0.651628	0.442245	0.794286	0.681444	0.637423	0.536240	0.597977	0.532966	0.474051	0.455932	0.561918	0.782280	0.646556	0.560081	0.726443	0.519530	0.000000	0.730902	0.602999	0.557858	0.512215	0.611810	0.628499	0.566777	0.630531	0.340809	0.516286	0.455433	0.781980	0.518610	0.608550	0.511947	0.703050	0.610511	0.488283	0.793551
sp_0161	0.472135	0.581880	0.367613	0.586530	0.476197	0.538801	0.454493	0.530929	0.436215	0.521912	0.706868	0.555111	0.534145	0.637157	0.405421	0.711428	0.505324	0.551852	0.556157	0.477429	0.468886	0.577697	0.433921	0.483600	0.541492	0.658828	0.641442	0.628525	0.424001	0.463546	0.544938	0.467900	0.364305	0.573094	0.680721	0.368886	0.635073	0.585084	0.582046	0.577802	0.411089	0.450608	0.615027	0.620234	0.446796	0.529881	0.622579	0.485299	0.544331	0.594780	0.512054	0.506459	0.571657	0.551277	0.482465	0.654358	0.376412	0.566626	0.429318	0.677621	0.577199	0.463192	0.642366	0.671819	0.587045	0.733126	0.447682	0.594656	0.600708	0.450864	0.544983	0.615628	0.781949	0.568261	0.465664	0.480976	0.421681	0.361833	0.520645	0.586217	0.598317	0.474233	0.350445	0.533954	0.367251	0.542523	0.472460	0.593677	0.501969	0.641315	0.581956	0.674352	0.660224	0.618393	0.535186	0.580710	0.600543	0.556299	0.567778	0.513971	0.726132	0.555716	0.528776	0.698232	0.544882	0.517154	0.484373	0.536858	0.622338	0.458174	0.516322	0.449673	0.525688	0.513275	0.522880	0.461870	0.758175	0.489978	0.527426	0.549618	0.575290	0.623326	0.542937	0.613100	0.623872	0.445366	0.598595	0.473630	0.431545	0.650310	0.462051	0.709439	0.485467	0.733976	0.461355	0.608036	0.623015	0.422481	0.528077	0.584112	0.681868	0.509416	0.685921	0.602896	0.584544	0.629663	0.629076	0.911105	0.537314	0.527037	0.520864	0.469115	0.535104	0.462715	0.512066	0.667366	0.685448	0.507210	0.723716	0.457572	0.730902	0.000000	0.619858	0.523721	0.443149	0.515491	0.459519	0.566198	0.542022	0.612203	0.645134	0.491165	0.595272	0.416244	0.563251	0.481179	0.617252	0.481844	0.706862	0.681297
sp_0162	0.454982	0.567561	0.546225	0.431810	0.383188	0.630190	0.509290	0.484235	0.718522	0.610560	0.525957	0.627343	0.586542	0.592074	0.504297	0.676482	0.360553	0.680436	0.528726	0.532262	0.469179	0.393283	0.412914	0.387141	0.603121	0.271166	0.635936	0.554228	0.438311	0.626977	0.705148	0.666310	0.415406	0.446813	0.528058	0.578216	0.592892	0.534410	0.484288	0.657684	0.412212	0.458712	0.377137	0.420325	0.397652	0.587246	0.386398	0.460165	0.475133	0.293881	0.569397	0.550664	0.450271	0.644144	0.465361	0.770457	0.668973	0.513644	0.503116	0.701152	0.725474	0.546611	0.548343	0.635257	0.620612	0.789200	0.459687	0.766896	0.448340	0.492505	0.486925	0.441044	0.616629	0.554028	0.587347	0.579424	0.455062	0.752544	0.426054	0.708043	0.608187	0.369208	0.565500	0.533615	0.677958	0.573041	0.407684	0.511212	0.742694	0.735670	0.599684	0.661297	0.603817	0.599458	0.522662	0.520363	0.402064	0.478717	0.604022	0.583158	0.494055	0.523281	0.606769	0.625127	0.641880	0.719926	0.469666	0.360208	0.568982	0.640615	0.582063	0.674059	0.649419	0.574608	0.585226	0.628553	0.752882	0.629955	0.543795	0.526739	0.507611	0.632345	0.442372	0.561765	0.680639	0.421426	0.763085	0.338736	0.561382	0.606206	0.579540	0.442129	0.604064	0.621998	0.533631	0.792624	0.581543	0.486973	0.501969	0.517500	0.496898	0.560398	0.577691	0.567443	0.464628	0.623937	0.648800	0.688377	0.577871	0.388850	0.478020	0.542135	0.594866	0.597188	0.494518	0.670665	0.670403	0.504500	0.590154	0.496969	0.602999	0.619858	0.000000	0.663179	0.535184	0.472047	0.541049	0.494754	0.607935	0.565281	0.693615	0.471883	0.460645	0.493794	0.512681	0.491145	0.411916	0.778824	0.526577	0.643464
sp_0163	0.451390	0.533816	0.322000	0.483648	0.383653	0.520883	0.337116	0.388487	0.629910	0.495286	0.506186	0.374252	0.423067	0.628091	0.505571	0.314376	0.452731	0.480831	0.532102	0.437400	0.555442	0.472842	0.495983	0.528531	0.586840	0.641653	0.476035	0.607047	0.490945	0.486811	0.417573	0.637916	0.479661	0.448350	0.684317	0.425401	0.492108	0.542076	0.529949	0.543926	0.449251	0.416561	0.596433	0.422958	0.389948	0.576458	0.656142	0.591320	0.425767	0.535225	0.363762	0.648012	0.605175	0.429053	0.501400	0.513924	0.501615	0.352115	0.486316	0.469054	0.661894	0.401303	0.470826	0.472260	0.537496	0.643674	0.457698	0.606976	0.503388	0.361491	0.410281	0.639533	0.569698	0.493215	0.614468	0.437242	0.459675	0.477874	0.368782	0.719226	0.576914	0.538176	0.647479	0.286905	0.479426	0.493640	0.402796	0.439588	0.448963	0.648072	0.372344	0.463641	0.577305	0.354913	0.395765	0.537509	0.572976	0.522044	0.497404	0.566286	0.588891	0.427666	0.442940	0.467082	0.377685	0.458910	0.487703	0.561116	0.552045	0.389626	0.321885	0.467423	0.408288	0.727776	0.483874	0.397237	0.567344	0.425095	0.365495	0.435738	0.520357	0.469184	0.570849	0.415982	0.309203	0.498176	0.489423	0.490919	0.464641	0.488107	0.597429	0.571106	0.562903	0.666041	0.533603	0.499632	0.542015	0.485484	0.353226	0.653878	0.639469	0.258516	0.516408	0.435387	0.485649	0.581943	0.536869	0.696421	0.475919	0.490071	0.484911	0.433091	0.321053	0.310835	0.602114	0.629500	0.491761	0.552722	0.824429	0.448033	0.557858	0.523721	0.663179	0.000000	0.446112	0.585948	0.432596	0.345609	0.582362	0.456029	0.380819	0.523154	0.579114	0.451289	0.447889	0.474899	0.572814	0.429825	0.535500	0.504740
sp_0164	0.203654	0.486350	0.353601	0.409244	0.368724	0.587921	0.291293	0.352317	0.380521	0.441365	0.478142	0.328049	0.482435	0.489613	0.350121	0.535674	0.395201	0.419171	0.448655	0.431223	0.362631	0.341602	0.407333	0.368422	0.513454	0.460595	0.483712	0.331006	0.336943	0.374037	0.427701	0.360688	0.353116	0.292266	0.568277	0.358915	0.523063	0.558159	0.485914	0.426078	0.418927	0.407494	0.510609	0.443812	0.289782	0.477028	0.664472	0.419972	0.519641	0.507291	0.389900	0.506193	0.472251	0.318174	0.373037	0.516166	0.363706	0.375828	0.328833	0.514591	0.539212	0.326793	0.593860	0.491800	0.447139	0.508228	0.565341	0.485172	0.362855	0.286680	0.477977	0.449854	0.448779	0.364058	0.376431	0.428752	0.525302	0.408267	0.372679	0.669794	0.587951	0.483200	0.484097	0.403260	0.409067	0.379451	0.371791	0.555570	0.507049	0.546925	0.350322	0.468441	0.490945	0.413943	0.398988	0.614750	0.451290	0.374723	0.429597	0.462189	0.491295	0.328613	0.236339	0.491752	0.332461	0.476824	0.352209	0.397080	0.503776	0.418037	0.447309	0.502290	0.439855	0.525165	0.488706	0.439551	0.576096	0.434621	0.321640	0.388479	0.477163	0.343261	0.321450	0.515597	0.417236	0.454738	0.486295	0.295717	0.428400	0.538453	0.448912	0.456632	0.442135	0.451350	0.499442	0.429529	0.467097	0.412140	0.400992	0.388786	0.517488	0.342371	0.592595	0.552642	0.383248	0.374207	0.599742	0.657936	0.443686	0.403696	0.305207	0.414749	0.475870	0.398852	0.354320	0.515422	0.369302	0.372211	0.514245	0.188125	0.512215	0.443149	0.535184	0.446112	0.000000	0.478271	0.448516	0.381119	0.477022	0.331359	0.479569	0.234387	0.533448	0.234427	0.442797	0.350326	0.486485	0.489773	0.414126	0.528778
sp_0165	0.429474	0.415860	0.411687	0.444281	0.426395	0.461781	0.490017	0.454535	0.487215	0.295637	0.530154	0.592971	0.373787	0.434435	0.357260	0.586452	0.458770	0.541394	0.450488	0.548298	0.297616	0.497794	0.365767	0.352871	0.432979	0.447636	0.466878	0.476598	0.463912	0.562657	0.497362	0.535253	0.438171	0.500212	0.512494	0.470814	0.463945	0.514015	0.235367	0.433389	0.394629	0.323533	0.572707	0.429060	0.308067	0.491315	0.534849	0.383125	0.430566	0.456614	0.565878	0.511311	0.368394	0.457740	0.514078	0.569243	0.477303	0.475266	0.413773	0.545035	0.496638	0.439347	0.485940	0.685528	0.597898	0.747079	0.451687	0.448782	0.477205	0.414451	0.463822	0.369106	0.540043	0.575191	0.560943	0.570770	0.416476	0.601851	0.413679	0.567203	0.366611	0.435681	0.553377	0.480220	0.532827	0.380480	0.419062	0.488933	0.650270	0.509280	0.552181	0.581796	0.553499	0.457068	0.358096	0.587809	0.456800	0.403970	0.375476	0.419417	0.641298	0.446526	0.455739	0.491292	0.561320	0.413257	0.322676	0.363932	0.644099	0.542793	0.413652	0.572124	0.511013	0.676183	0.566002	0.380901	0.565189	0.466522	0.442232	0.406837	0.313015	0.591851	0.480568	0.406004	0.566753	0.378403	0.555572	0.388855	0.443948	0.494414	0.471631	0.513725	0.422102	0.463546	0.346520	0.576830	0.582234	0.350312	0.446897	0.404334	0.534054	0.509610	0.466648	0.595448	0.413041	0.404389	0.612560	0.655525	0.558785	0.430302	0.499300	0.466747	0.540022	0.424753	0.360429	0.565811	0.612888	0.456346	0.531904	0.529163	0.611810	0.515491	0.472047	0.585948	0.478271	0.000000	0.536844	0.424834	0.504275	0.396291	0.499754	0.401819	0.444217	0.555823	0.512137	0.392178	0.469574	0.607849	0.591372	0.484987
sp_0166	0.350887	0.436696	0.235101	0.560822	0.368221	0.535419	0.378120	0.497959	0.499214	0.546922	0.596972	0.528289	0.427803	0.478294	0.506503	0.566869	0.297505	0.500759	0.448775	0.345289	0.455803	0.468945	0.568048	0.505191	0.548108	0.592383	0.505185	0.578507	0.482580	0.510918	0.644906	0.541842	0.452867	0.380586	0.535041	0.342491	0.364461	0.339535	0.579518	0.655922	0.319680	0.323444	0.547940	0.530258	0.406292	0.533444	0.484647	0.464121	0.295449	0.518270	0.327615	0.473808	0.575507	0.483126	0.484332	0.565923	0.590382	0.391755	0.334706	0.626091	0.686405	0.442676	0.404168	0.551549	0.575084	0.500578	0.397115	0.646163	0.446187	0.370860	0.454976	0.487711	0.646168	0.346240	0.588661	0.420869	0.388266	0.571136	0.466737	0.542920	0.590436	0.470687	0.590551	0.359378	0.364099	0.409379	0.503780	0.476569	0.468900	0.720612	0.440208	0.441340	0.451383	0.562498	0.435696	0.516768	0.451847	0.418622	0.503192	0.473774	0.513602	0.495452	0.429732	0.521271	0.471412	0.478889	0.425242	0.416784	0.504554	0.415577	0.495328	0.430020	0.390596	0.658804	0.427027	0.413617	0.559843	0.517125	0.368604	0.487395	0.533775	0.542591	0.380048	0.403992	0.464837	0.346613	0.579126	0.472799	0.357973	0.482873	0.495721	0.493506	0.438343	0.572968	0.421266	0.535187	0.386839	0.450794	0.417582	0.568707	0.469965	0.373428	0.622751	0.351731	0.451321	0.573374	0.427901	0.673431	0.183814	0.346072	0.435255	0.464747	0.422336	0.468803	0.507475	0.562269	0.553682	0.505384	0.728385	0.409959	0.628499	0.459519	0.541049	0.432596	0.448516	0.536844	0.000000	0.399895	0.431827	0.527686	0.523780	0.498945	0.575562	0.384366	0.511583	0.460652	0.559643	0.385917	0.468756	0.560915
sp_0167	0.319035	0.396004	0.305620	0.302908	0.324486	0.521293	0.389605	0.314699	0.528704	0.464970	0.391813	0.378936	0.325543	0.440370	0.396114	0.296952	0.323735	0.485715	0.450443	0.401739	0.341154	0.387456	0.424637	0.433283	0.464230	0.462605	0.451130	0.489001	0.347404	0.396185	0.467891	0.570235	0.415912	0.371084	0.525699	0.352689	0.314039	0.468444	0.389904	0.472948	0.424918	0.264022	0.468249	0.361961	0.284151	0.515295	0.498543	0.484267	0.304371	0.493395	0.370537	0.529878	0.385633	0.306669	0.497667	0.503193	0.554034	0.227665	0.374089	0.508631	0.560657	0.358345	0.442788	0.458046	0.403388	0.577716	0.455584	0.494575	0.408433	0.322834	0.352264	0.471468	0.401000	0.355852	0.545316	0.427254	0.415045	0.528999	0.284985	0.626696	0.428406	0.409600	0.635757	0.281227	0.493343	0.359547	0.350549	0.474829	0.513066	0.626999	0.250172	0.434754	0.529715	0.310933	0.333018	0.421348	0.382333	0.306552	0.437416	0.495758	0.470090	0.354166	0.352775	0.390022	0.418951	0.420891	0.351171	0.407205	0.547643	0.436012	0.300735	0.420780	0.461169	0.709853	0.458131	0.362863	0.429458	0.449887	0.266498	0.388656	0.386586	0.401221	0.386451	0.307212	0.353562	0.357895	0.489198	0.334881	0.348153	0.374223	0.563240	0.383934	0.507075	0.484260	0.426222	0.522278	0.433847	0.455201	0.319766	0.482708	0.479649	0.245018	0.461867	0.403993	0.204141	0.454891	0.429622	0.588917	0.419216	0.283816	0.385898	0.471440	0.409990	0.405694	0.406885	0.479685	0.422180	0.485353	0.642865	0.373672	0.566777	0.566198	0.494754	0.345609	0.381119	0.424834	0.399895	0.000000	0.499709	0.365990	0.438710	0.443338	0.374070	0.468478	0.324762	0.421963	0.405656	0.520297	0.392939	0.289336
sp_0168	0.423842	0.474275	0.399677	0.583819	0.452517	0.648109	0.500516	0.622824	0.547873	0.562596	0.682790	0.514298	0.458717	0.501035	0.513685	0.673450	0.494413	0.253855	0.579805	0.358547	0.533132	0.564198	0.570202	0.409025	0.648513	0.552627	0.405394	0.482443	0.490227	0.592142	0.657961	0.384042	0.555039	0.454667	0.729807	0.488576	0.498772	0.501472	0.560133	0.613856	0.442123	0.362443	0.627677	0.611204	0.493152	0.449502	0.644104	0.401988	0.555223	0.541444	0.457018	0.330597	0.442829	0.542808	0.470434	0.497164	0.642767	0.521189	0.259561	0.493648	0.741284	0.521112	0.422879	0.586437	0.458575	0.706868	0.461490	0.492228	0.617846	0.411395	0.576892	0.457687	0.701037	0.413492	0.684242	0.578588	0.488052	0.548721	0.538833	0.644187	0.560560	0.505095	0.715009	0.544751	0.518455	0.325278	0.508687	0.627652	0.480283	0.770991	0.551107	0.463960	0.569537	0.593387	0.424765	0.669974	0.514265	0.501486	0.383522	0.318381	0.715335	0.638105	0.517167	0.637746	0.590299	0.450210	0.302240	0.344713	0.614204	0.503813	0.499676	0.650254	0.441399	0.799853	0.532131	0.418064	0.550864	0.525833	0.408662	0.590226	0.508416	0.529580	0.362108	0.484563	0.663779	0.445948	0.467616	0.517885	0.533623	0.547938	0.559064	0.555798	0.384206	0.550450	0.358789	0.459701	0.267626	0.447897	0.472279	0.526907	0.501605	0.500714	0.665343	0.595971	0.501829	0.516554	0.482131	0.611525	0.537284	0.422162	0.439978	0.353366	0.467445	0.582866	0.407497	0.639488	0.722185	0.497646	0.607053	0.484561	0.630531	0.542022	0.607935	0.582362	0.477022	0.504275	0.431827	0.499709	0.000000	0.471064	0.678656	0.484770	0.635666	0.462071	0.579201	0.591356	0.633589	0.536390	0.465987	0.595717
sp_0169	0.364863	0.476869	0.421682	0.415711	0.432508	0.499440	0.376141	0.405404	0.528064	0.293451	0.378118	0.427618	0.443127	0.532179	0.423912	0.485382	0.503915	0.371043	0.445785	0.545986	0.429536	0.342064	0.485196	0.376186	0.601038	0.458366	0.348878	0.357423	0.463726	0.550480	0.397174	0.455349	0.529199	0.332722	0.576695	0.474676	0.501519	0.508738	0.331238	0.474677	0.490719	0.407973	0.588531	0.320559	0.298728	0.485064	0.694749	0.473346	0.524720	0.474991	0.453030	0.582132	0.465626	0.409258	0.491068	0.497096	0.447572	0.407687	0.416514	0.460707	0.650813	0.381155	0.453757	0.541213	0.534793	0.576076	0.561232	0.479400	0.365884	0.313627	0.431245	0.423506	0.351305	0.498347	0.550767	0.568894	0.560968	0.542199	0.387192	0.734634	0.542612	0.529173	0.632896	0.368939	0.559310	0.288255	0.395481	0.510329	0.526686	0.490655	0.380345	0.418634	0.458901	0.348768	0.344630	0.714371	0.508247	0.410447	0.351992	0.438858	0.564050	0.340861	0.305287	0.404601	0.457234	0.417847	0.325729	0.361704	0.586003	0.458918	0.396160	0.598592	0.451828	0.698583	0.507659	0.419402	0.491385	0.371381	0.335724	0.339832	0.459979	0.415622	0.445172	0.379631	0.395709	0.477942	0.526349	0.389314	0.552591	0.414065	0.575319	0.356996	0.451527	0.343620	0.467180	0.401167	0.486488	0.447556	0.399628	0.490607	0.555173	0.351747	0.515142	0.600065	0.435830	0.185282	0.610783	0.538919	0.520805	0.408605	0.433535	0.422962	0.439020	0.371257	0.373431	0.608967	0.471652	0.470861	0.577442	0.384508	0.340809	0.612203	0.565281	0.456029	0.331359	0.396291	0.527686	0.365990	0.471064	0.000000	0.384313	0.326491	0.591868	0.433400	0.492127	0.420426	0.540698	0.508577	0.401573	0.516330
sp_0170	0.469672	0.537708	0.401192	0.546482	0.472756	0.483883	0.378209	0.433650	0.607252	0.346017	0.460335	0.559180	0.497123	0.552345	0.523678	0.407244	0.524709	0.598916	0.475516	0.609721	0.510774	0.480599	0.572375	0.542562	0.579871	0.638474	0.443174	0.537296	0.625578	0.613756	0.456096	0.667121	0.573238	0.449422	0.552362	0.533839	0.516391	0.519758	0.485131	0.516724	0.493249	0.489727	0.718978	0.397527	0.374296	0.624668	0.736624	0.602801	0.470881	0.585091	0.479120	0.724196	0.672431	0.417177	0.570133	0.535355	0.467881	0.448444	0.556810	0.516617	0.649756	0.449896	0.545824	0.650342	0.738174	0.592775	0.586873	0.616143	0.403918	0.451059	0.452549	0.582464	0.482221	0.615346	0.650167	0.528138	0.544069	0.616147	0.441613	0.691231	0.631080	0.660308	0.691690	0.307588	0.514585	0.471349	0.509506	0.471275	0.667310	0.484021	0.481892	0.475195	0.490816	0.350427	0.411975	0.680423	0.573858	0.532689	0.428019	0.634620	0.551415	0.299272	0.383368	0.313519	0.402158	0.461952	0.515852	0.578706	0.622181	0.506628	0.402908	0.584864	0.445105	0.763264	0.535888	0.418655	0.523396	0.510266	0.445950	0.360993	0.501237	0.497769	0.604577	0.381039	0.252071	0.549103	0.603699	0.521438	0.503291	0.494845	0.622369	0.576974	0.536610	0.505005	0.559422	0.527375	0.628506	0.521778	0.413051	0.624173	0.615634	0.396331	0.503454	0.545139	0.525851	0.464883	0.724601	0.684264	0.462076	0.567177	0.560828	0.564959	0.450780	0.267023	0.614063	0.657732	0.382976	0.570648	0.754799	0.528417	0.516286	0.645134	0.693615	0.380819	0.479569	0.499754	0.523780	0.438710	0.678656	0.384313	0.000000	0.478571	0.648726	0.544005	0.613558	0.364123	0.594500	0.458170	0.575142	0.572237
sp_0171	0.257696	0.529937	0.398624	0.484007	0.342050	0.627361	0.285844	0.386283	0.441484	0.411426	0.427462	0.408306	0.457417	0.448788	0.379752	0.581012	0.411045	0.472147	0.483003	0.474545	0.346667	0.341812	0.402307	0.264845	0.570164	0.363868	0.480176	0.261013	0.408638	0.446713	0.420088	0.449441	0.390581	0.330213	0.497060	0.433919	0.529536	0.580189	0.435619	0.448619	0.365825	0.403664	0.538791	0.398818	0.234453	0.384195	0.599475	0.406826	0.546774	0.424356	0.469509	0.480873	0.426609	0.439204	0.371017	0.609800	0.431551	0.377937	0.361754	0.476921	0.563020	0.424494	0.553555	0.484799	0.518472	0.582452	0.557439	0.544966	0.351048	0.286906	0.493752	0.384473	0.438338	0.421726	0.498238	0.472179	0.510772	0.499865	0.365036	0.625634	0.585232	0.482934	0.526245	0.432376	0.430609	0.434614	0.365329	0.460766	0.611948	0.531461	0.467568	0.531389	0.393599	0.460882	0.333334	0.661972	0.426551	0.416812	0.357490	0.476390	0.497426	0.363922	0.282727	0.497031	0.389123	0.516308	0.280137	0.384599	0.525270	0.436724	0.448378	0.558128	0.441686	0.568212	0.495797	0.489390	0.606726	0.418283	0.396423	0.278056	0.464990	0.421535	0.352746	0.539873	0.504760	0.469804	0.524982	0.326582	0.443824	0.588834	0.466698	0.477940	0.495854	0.402674	0.515013	0.508048	0.499589	0.367664	0.405176	0.391562	0.427021	0.427717	0.599129	0.530486	0.408201	0.389114	0.687202	0.611919	0.514656	0.423347	0.307711	0.360998	0.477279	0.358472	0.387702	0.495985	0.479153	0.232923	0.376517	0.366331	0.455433	0.491165	0.471883	0.523154	0.234387	0.401819	0.498945	0.443338	0.484770	0.326491	0.478571	0.000000	0.502984	0.313584	0.467299	0.267606	0.495848	0.576378	0.441911	0.593835
